id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,ciudad_nombre,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año_compra,mes_compra
17976,10086,38399,6,750,4500,BR-TO,900.0,Tocantins,3,2020-09-06,4500,Oculos Metal,750,Christian Dior,319314.0,Usado,Oculos,Nadia Oliveira,2020,9
17977,24159,38542,6,270,1620,BR-PE,324.0,Pernambuco,2,2020-09-06,1620,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Daniel Siqueira,2020,9
17978,31835,39021,3,399,1197,BR-CE,239.4,Ceará,1,2020-09-06,1197,Camisa Seda Pb,399,Mixed,258114.0,Usado,Camisa,Ana Duarte,2020,9
17979,80644,42130,1,990,990,BR-BA,198.0,Bahia,2,2020-09-06,990,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Daniel Siqueira,2020,9
17980,53941,42348,5,280,1400,BR-MT,280.0,Mato Grosso,2,2020-09-06,1400,Cropped Escritas Pb,280,Linda De Morrer,917972.0,Usado,Cropped,Daniel Siqueira,2020,9
17981,56380,42621,6,179,1074,BR-MS,214.8,Mato Grosso do Sul,3,2020-09-06,1074,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Nadia Oliveira,2020,9
17982,39368,43105,6,279,1674,BR-MG,334.8,Minas Gerais,5,2020-09-06,1674,Shorts Neoprene Pb,279,Animale,305188.0,Usado,Shorts,Paulo Calanca,2020,9
17983,4835,43145,3,560,1680,BR-PA,336.0,Pará,1,2020-09-06,1680,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Ana Duarte,2020,9
17984,14836,44484,1,1100,1100,BR-DF,220.0,Distrito Federal,5,2020-09-06,1100,Sandalia Lona Cortica,1100,Tory Burch,290573.0,Usado,Sandalia,Paulo Calanca,2020,9
17985,40508,44893,2,245,490,BR-PA,98.0,Pará,2,2020-09-06,490,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Daniel Siqueira,2020,9
17986,33349,45310,5,270,1350,BR-AM,270.0,Amazonas,1,2020-09-07,1350,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Ana Duarte,2020,9
17987,45878,45379,5,210,1050,BR-RR,210.0,Roraima,2,2020-09-07,1050,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Daniel Siqueira,2020,9
17988,82990,45905,2,450,900,BR-PE,180.0,Pernambuco,5,2020-09-07,900,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Paulo Calanca,2020,9
17989,14074,46639,6,450,2700,BR-GO,540.0,Goiás,5,2020-09-07,2700,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Paulo Calanca,2020,9
17990,29301,47894,3,180,540,BR-PA,108.0,Pará,4,2020-09-07,540,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Millena Pereira,2020,9
17991,25562,49281,5,320,1600,BR-ES,320.0,Espírito Santo,1,2020-09-07,1600,Calca Jeans Reta,320,Miss Sixty,263656.0,Usado,Calca,Ana Duarte,2020,9
17992,15470,49360,3,590,1770,BR-RN,354.0,Rio Grande do Norte,1,2020-09-07,1770,Vestido Jeans Ombro,590,Mixed,292393.0,Usado,Vestido,Ana Duarte,2020,9
17993,5412,49394,6,788,4728,BR-SP,945.6,São Paulo,2,2020-09-07,4728,Camiseta Tencel Umay,788,Mixed,257373.0,Nuevo Con Etiqueta,Camiseta,Daniel Siqueira,2020,9
17994,68110,49967,1,790,790,BR-GO,158.0,Goiás,1,2020-09-07,790,Casaqueto Fio Mescla,790,Mixed,294836.0,Usado,Casaqueto,Ana Duarte,2020,9
17995,100961,50775,5,480,2400,BR-PA,480.0,Pará,5,2020-09-07,2400,Vestido Preto Renda,480,Dress&Co,175945.0,Usado,Vestido,Paulo Calanca,2020,9
17996,65473,50818,2,210,420,BR-SC,84.0,Santa Catarina,2,2020-09-07,420,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Daniel Siqueira,2020,9
17997,6888,53301,6,350,2100,BR-AM,420.0,Amazonas,2,2020-09-07,2100,Sapato Python,350,Cori,952821.0,Usado,Sapato,Daniel Siqueira,2020,9
17998,59337,54645,1,390,390,BR-AL,78.0,Alagoas,2,2020-09-07,390,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Daniel Siqueira,2020,9
17999,59784,55603,4,390,1560,BR-SP,312.0,São Paulo,5,2020-09-07,1560,Calca Ziper Preto,390,Banana Republic,314958.0,Usado,Calca,Paulo Calanca,2020,9
18000,53731,56454,2,430,860,BR-PB,172.0,Paraíba,2,2020-09-07,860,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Daniel Siqueira,2020,9
18001,72667,56477,2,139,278,BR-ES,55.6,Espírito Santo,4,2020-09-07,278,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Millena Pereira,2020,9
18002,40508,57757,1,245,245,BR-GO,49.0,Goiás,2,2020-09-07,245,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Daniel Siqueira,2020,9
18003,56571,58661,2,420,840,BR-MG,168.0,Minas Gerais,2,2020-09-07,840,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Daniel Siqueira,2020,9
18004,98964,58848,6,280,1680,BR-RN,336.0,Rio Grande do Norte,1,2020-09-07,1680,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Ana Duarte,2020,9
18005,97039,59020,1,320,320,BR-AP,64.0,Amapá,2,2020-09-07,320,Calca Jeans Ilhos,320,Colcci,947042.0,Usado,Calca,Daniel Siqueira,2020,9
18006,8707,59192,6,150,900,BR-GO,180.0,Goiás,4,2020-09-07,900,Regata Nadador Lilas,150,Animale,247619.0,Usado,Regata,Millena Pereira,2020,9
18007,3451,59472,4,250,1000,BR-MS,200.0,Mato Grosso do Sul,2,2020-09-07,1000,Vestido Ombro So,250,Lemon Cola,295317.0,Usado,Vestido,Daniel Siqueira,2020,9
18008,86302,60262,1,139,139,BR-SC,27.8,Santa Catarina,2,2020-09-07,139,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Daniel Siqueira,2020,9
18009,53138,60470,2,690,1380,BR-GO,276.0,Goiás,4,2020-09-07,1380,Calca Jeans Trancada,690,Saad,224580.0,Nuevo Con Etiqueta,Calca,Millena Pereira,2020,9
18010,85154,60755,4,420,1680,BR-MS,336.0,Mato Grosso do Sul,2,2020-09-07,1680,Vestido Ombro Pb,420,Dress&Co,255995.0,Usado,Vestido,Daniel Siqueira,2020,9
18011,73038,61084,1,90,90,BR-SE,18.0,Sergipe,1,2020-09-07,90,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Ana Duarte,2020,9
18012,42913,61209,5,2590,12950,BR-RJ,2590.0,Rio de Janeiro,2,2020-09-07,12950,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Daniel Siqueira,2020,9
18013,6888,62515,4,350,1400,BR-PA,280.0,Pará,4,2020-09-07,1400,Sapato Python,350,Cori,952821.0,Usado,Sapato,Millena Pereira,2020,9
18014,32986,62948,4,315,1260,BR-AP,252.0,Amapá,5,2020-09-07,1260,Blusa Babados Off-White,315,Animale,142695.0,Usado,Blusa,Paulo Calanca,2020,9
18015,84692,63058,1,499,499,BR-RJ,99.8,Rio de Janeiro,5,2020-09-07,499,Tenis Tecido Purple,499,Adidas,101494.0,Nuevo Sin Etiqueta,Tenis,Paulo Calanca,2020,9
18016,32126,63215,6,210,1260,BR-MG,252.0,Minas Gerais,3,2020-09-07,1260,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo Sin Etiqueta,Saia,Nadia Oliveira,2020,9
18017,53458,63281,5,450,2250,BR-AP,450.0,Amapá,2,2020-09-07,2250,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Daniel Siqueira,2020,9
18018,43888,64637,4,190,760,BR-PR,152.0,Paraná,2,2020-09-07,760,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Daniel Siqueira,2020,9
18019,14074,67829,5,450,2250,BR-RR,450.0,Roraima,2,2020-09-07,2250,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Daniel Siqueira,2020,9
18020,50330,70718,3,210,630,BR-RO,126.0,Rondônia,2,2020-09-07,630,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Daniel Siqueira,2020,9
18021,87156,72694,5,160,800,BR-MT,160.0,Mato Grosso,3,2020-09-07,800,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Nadia Oliveira,2020,9
18022,49026,74339,6,240,1440,BR-GO,288.0,Goiás,3,2020-09-07,1440,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Nadia Oliveira,2020,9
18023,47682,75251,5,430,2150,BR-MA,430.0,Maranhão,2,2020-09-07,2150,Vestido Malha Estampa,430,Forum,255197.0,Usado,Vestido,Daniel Siqueira,2020,9
18024,12751,75604,6,400,2400,BR-SC,480.0,Santa Catarina,2,2020-09-07,2400,Bata Pink Decote,400,Loft 747,264713.0,Nuevo Con Etiqueta,Bata,Daniel Siqueira,2020,9
18025,4553,76365,2,110,220,BR-BA,44.0,Bahia,2,2020-09-07,220,Blusa Preta Aplicacao,110,Zara,232886.0,Usado,Blusa,Daniel Siqueira,2020,9
18026,31651,77061,5,180,900,BR-GO,180.0,Goiás,1,2020-09-07,900,Blusa Roxa Babadinhos,180,Zara,295222.0,Usado,Blusa,Ana Duarte,2020,9
18027,32890,77954,1,480,480,BR-BA,96.0,Bahia,5,2020-09-07,480,Vestido Preto Amarracao,480,Mara Mac,303810.0,Usado,Vestido,Paulo Calanca,2020,9
18028,12751,78295,1,400,400,BR-TO,80.0,Tocantins,5,2020-09-07,400,Bata Pink Decote,400,Loft 747,264713.0,Nuevo Con Etiqueta,Bata,Paulo Calanca,2020,9
18029,18751,78607,5,990,4950,BR-MS,990.0,Mato Grosso do Sul,2,2020-09-07,4950,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2020,9
18030,12812,79767,3,320,960,BR-AP,192.0,Amapá,1,2020-09-07,960,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Ana Duarte,2020,9
18031,13705,79868,5,180,900,BR-ES,180.0,Espírito Santo,3,2020-09-07,900,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Nadia Oliveira,2020,9
18032,84176,80006,1,310,310,BR-TO,62.0,Tocantins,5,2020-09-07,310,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Paulo Calanca,2020,9
18033,71946,80482,1,290,290,BR-MS,58.0,Mato Grosso do Sul,1,2020-09-07,290,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Ana Duarte,2020,9
18034,31835,81238,1,399,399,BR-TO,79.8,Tocantins,2,2020-09-07,399,Camisa Seda Pb,399,Mixed,258114.0,Usado,Camisa,Daniel Siqueira,2020,9
18035,44424,81246,4,360,1440,BR-RJ,288.0,Rio de Janeiro,2,2020-09-07,1440,Calca Jeans Costuras,360,Seven,241025.0,Usado,Calca,Daniel Siqueira,2020,9
18036,6381,81652,2,586,1172,BR-BA,234.4,Bahia,2,2020-09-07,1172,Camiseta Cindy Sky,586,Mixed,193567.0,Nuevo Con Etiqueta,Camiseta,Daniel Siqueira,2020,9
18037,72621,82722,6,179,1074,BR-AC,214.8,Acre,4,2020-09-07,1074,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Millena Pereira,2020,9
18038,71190,86197,5,360,1800,BR-BA,360.0,Bahia,1,2020-09-07,1800,Saia Midi Tricolor,360,Tigresse,947046.0,Nuevo Con Etiqueta,Saia,Ana Duarte,2020,9
18039,22407,86421,5,200,1000,BR-PB,200.0,Paraíba,2,2020-09-07,1000,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Daniel Siqueira,2020,9
18040,37384,87748,5,700,3500,BR-MS,700.0,Mato Grosso do Sul,2,2020-09-07,3500,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Daniel Siqueira,2020,9
18041,13705,87820,2,180,360,BR-AM,72.0,Amazonas,4,2020-09-07,360,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Millena Pereira,2020,9
18042,12751,88257,2,400,800,BR-RO,160.0,Rondônia,5,2020-09-07,800,Bata Pink Decote,400,Loft 747,264713.0,Nuevo Con Etiqueta,Bata,Paulo Calanca,2020,9
18043,58245,88276,5,120,600,BR-PB,120.0,Paraíba,2,2020-09-07,600,Vestido Preto Franzido,120,H&M,248709.0,Usado,Vestido,Daniel Siqueira,2020,9
18044,82257,88412,3,1600,4800,BR-SC,960.0,Santa Catarina,1,2020-09-07,4800,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Ana Duarte,2020,9
18045,37384,88627,6,700,4200,BR-MT,840.0,Mato Grosso,2,2020-09-07,4200,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Daniel Siqueira,2020,9
18046,58245,89013,3,120,360,BR-SP,72.0,São Paulo,2,2020-09-07,360,Vestido Preto Franzido,120,H&M,248709.0,Usado,Vestido,Daniel Siqueira,2020,9
18047,4553,90437,2,110,220,BR-GO,44.0,Goiás,1,2020-09-07,220,Blusa Preta Aplicacao,110,Zara,232886.0,Usado,Blusa,Ana Duarte,2020,9
18048,18751,92835,4,990,3960,BR-BA,792.0,Bahia,2,2020-09-07,3960,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2020,9
18049,59337,92882,5,390,1950,BR-ES,390.0,Espírito Santo,3,2020-09-07,1950,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Nadia Oliveira,2020,9
18050,54794,93160,6,350,2100,BR-ES,420.0,Espírito Santo,5,2020-09-07,2100,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Paulo Calanca,2020,9
18051,100939,93406,4,310,1240,BR-PE,248.0,Pernambuco,4,2020-09-07,1240,Blusa Suede Caramelo,310,Dress&Co,227144.0,Usado,Blusa,Millena Pereira,2020,9
18052,6742,93726,1,850,850,BR-SP,170.0,São Paulo,2,2020-09-07,850,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Daniel Siqueira,2020,9
18053,13814,93958,5,550,2750,BR-RR,550.0,Roraima,1,2020-09-07,2750,Vestido Nude Reta,550,Ellus,318626.0,Nuevo Sin Etiqueta,Vestido,Ana Duarte,2020,9
18054,79079,94988,1,320,320,BR-PR,64.0,Paraná,5,2020-09-07,320,Regata Nude Textura,320,Gregory,247347.0,Usado,Regata,Paulo Calanca,2020,9
18055,4307,95150,5,6175,30875,BR-MG,6175.0,Minas Gerais,5,2020-09-07,30875,Bolsa Intrecciato Caramelo,6175,Bottega Veneta,301305.0,Usado,Bolsa,Paulo Calanca,2020,9
18056,82257,97548,2,1600,3200,BR-AC,640.0,Acre,3,2020-09-07,3200,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Nadia Oliveira,2020,9
18057,23575,97946,6,210,1260,BR-SP,252.0,São Paulo,3,2020-09-07,1260,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Nadia Oliveira,2020,9
18058,31651,98121,6,180,1080,BR-RS,216.0,Rio Grande do Sul,3,2020-09-07,1080,Blusa Roxa Babadinhos,180,Zara,295222.0,Usado,Blusa,Nadia Oliveira,2020,9
18059,43888,98480,5,190,950,BR-SC,190.0,Santa Catarina,4,2020-09-08,950,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Millena Pereira,2020,9
18060,4307,99006,6,6175,37050,BR-PA,7410.0,Pará,2,2020-09-08,37050,Bolsa Intrecciato Caramelo,6175,Bottega Veneta,301305.0,Usado,Bolsa,Daniel Siqueira,2020,9
18061,22407,99683,6,200,1200,BR-RS,240.0,Rio Grande do Sul,4,2020-09-08,1200,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Millena Pereira,2020,9
18062,72621,99879,2,179,358,BR-PR,71.6,Paraná,4,2020-09-08,358,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Millena Pereira,2020,9
18063,3829,100437,5,2630,13150,BR-AL,2630.0,Alagoas,4,2020-09-08,13150,Sneaker Monograma Bege,2630,Louis Vuitton,256175.0,Usado,Sneaker,Millena Pereira,2020,9
18064,28699,101379,5,420,2100,BR-AP,420.0,Amapá,1,2020-09-08,2100,Calca Verde Bolsos,420,Brooksfield,947048.0,Usado,Calca,Ana Duarte,2020,9
18065,93262,101601,6,450,2700,BR-RS,540.0,Rio Grande do Sul,2,2020-09-08,2700,Sandalia Prata Pedraria,450,Thay Ribas,233379.0,Usado,Sandalia,Daniel Siqueira,2020,9
18066,100932,101823,6,3900,23400,BR-RR,4680.0,Roraima,3,2020-09-08,23400,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Nadia Oliveira,2020,9
18067,65473,103171,3,210,630,BR-SE,126.0,Sergipe,3,2020-09-08,630,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Nadia Oliveira,2020,9
18068,12812,103601,2,320,640,BR-PA,128.0,Pará,3,2020-09-08,640,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Nadia Oliveira,2020,9
18069,39814,104060,1,390,390,BR-RN,78.0,Rio Grande do Norte,2,2020-09-08,390,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Daniel Siqueira,2020,9
18070,91248,104508,2,45,90,BR-PB,18.0,Paraíba,3,2020-09-08,90,Vestido Estampa Laco,45,H&M,255446.0,Usado,Vestido,Nadia Oliveira,2020,9
18071,83792,104786,3,390,1170,BR-SC,234.0,Santa Catarina,1,2020-09-08,1170,Calca Costuras Bege,390,Agilità,313737.0,Usado,Calca,Ana Duarte,2020,9
18072,32126,105713,3,210,630,BR-SC,126.0,Santa Catarina,2,2020-09-08,630,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo Sin Etiqueta,Saia,Daniel Siqueira,2020,9
18073,100484,106196,2,320,640,BR-SP,128.0,São Paulo,5,2020-09-08,640,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Paulo Calanca,2020,9
18074,45878,106715,6,210,1260,BR-TO,252.0,Tocantins,4,2020-09-08,1260,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Millena Pereira,2020,9
18075,32890,107492,4,480,1920,BR-RR,384.0,Roraima,5,2020-09-08,1920,Vestido Preto Amarracao,480,Mara Mac,303810.0,Usado,Vestido,Paulo Calanca,2020,9
18076,79551,107614,2,290,580,BR-MS,116.0,Mato Grosso do Sul,5,2020-09-08,580,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Paulo Calanca,2020,9
18077,66539,107700,4,399,1596,BR-MS,319.2,Mato Grosso do Sul,1,2020-09-08,1596,Shorts Bordado Branco,399,Shoulder,211444.0,Nuevo Con Etiqueta,Shorts,Ana Duarte,2020,9
18078,57696,109159,4,410,1640,BR-TO,328.0,Tocantins,4,2020-09-08,1640,Vestido Estampa Verde,410,Farm,295337.0,Usado,Vestido,Millena Pereira,2020,9
18079,97039,109273,5,320,1600,BR-RJ,320.0,Rio de Janeiro,2,2020-09-08,1600,Calca Jeans Ilhos,320,Colcci,947042.0,Usado,Calca,Daniel Siqueira,2020,9
18080,6262,109303,2,644,1288,BR-SP,257.6,São Paulo,2,2020-09-08,1288,Camiseta Eternity,644,Mixed,247015.0,Nuevo Con Etiqueta,Camiseta,Daniel Siqueira,2020,9
18081,54794,111245,2,350,700,BR-MG,140.0,Minas Gerais,3,2020-09-08,700,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Nadia Oliveira,2020,9
18082,40082,111620,5,315,1575,BR-BA,315.0,Bahia,1,2020-09-08,1575,Vestido Malha Vitral,315,Forum,324684.0,Usado,Vestido,Ana Duarte,2020,9
18083,100460,112152,3,890,2670,BR-BA,534.0,Bahia,2,2020-09-08,2670,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Daniel Siqueira,2020,9
18084,65473,112419,3,210,630,BR-MS,126.0,Mato Grosso do Sul,2,2020-09-08,630,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Daniel Siqueira,2020,9
18085,17395,113235,6,1400,8400,BR-RR,1680.0,Roraima,2,2020-09-08,8400,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo Con Etiqueta,Vestido,Daniel Siqueira,2020,9
18086,56380,113451,5,179,895,BR-CE,179.0,Ceará,3,2020-09-08,895,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Nadia Oliveira,2020,9
18087,41518,113921,5,260,1300,BR-RO,260.0,Rondônia,2,2020-09-08,1300,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Daniel Siqueira,2020,9
18088,4307,115346,6,6175,37050,BR-MA,7410.0,Maranhão,2,2020-09-08,37050,Bolsa Intrecciato Caramelo,6175,Bottega Veneta,301305.0,Usado,Bolsa,Daniel Siqueira,2020,9
18089,40508,115394,1,245,245,BR-BA,49.0,Bahia,4,2020-09-08,245,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Millena Pereira,2020,9
18090,5292,115693,3,576,1728,BR-SC,345.6,Santa Catarina,4,2020-09-08,1728,Saia Jeans Forest,576,Mixed,222683.0,Nuevo Con Etiqueta,Saia,Millena Pereira,2020,9
18091,9981,116897,1,4000,4000,BR-RO,800.0,Rondônia,2,2020-09-08,4000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Daniel Siqueira,2020,9
18092,10795,117147,6,300,1800,BR-BA,360.0,Bahia,4,2020-09-08,1800,Blusinha Guipir Black,300,Banana Republic,224603.0,Usado,Blusinha,Millena Pereira,2020,9
18093,21429,118127,2,390,780,BR-RO,156.0,Rondônia,3,2020-09-08,780,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Nadia Oliveira,2020,9
18094,66539,118833,6,399,2394,BR-RR,478.8,Roraima,4,2020-09-08,2394,Shorts Bordado Branco,399,Shoulder,211444.0,Nuevo Con Etiqueta,Shorts,Millena Pereira,2020,9
18095,85154,119462,4,420,1680,BR-SE,336.0,Sergipe,5,2020-09-08,1680,Vestido Ombro Pb,420,Dress&Co,255995.0,Usado,Vestido,Paulo Calanca,2020,9
18096,59337,119488,4,390,1560,BR-PI,312.0,Piauí,1,2020-09-08,1560,Blusa Tricot Mescla,390,Levi'S,295977.0,Usado,Blusa,Ana Duarte,2020,9
18097,13814,119683,1,550,550,BR-RN,110.0,Rio Grande do Norte,2,2020-09-08,550,Vestido Nude Reta,550,Ellus,318626.0,Nuevo Sin Etiqueta,Vestido,Daniel Siqueira,2020,9
18098,18790,120021,6,890,5340,BR-AC,1068.0,Acre,4,2020-09-08,5340,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Millena Pereira,2020,9
18099,4835,120102,1,560,560,BR-SE,112.0,Sergipe,4,2020-09-08,560,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Millena Pereira,2020,9
18100,53458,120489,5,450,2250,BR-PE,450.0,Pernambuco,2,2020-09-08,2250,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Daniel Siqueira,2020,9
18101,84743,120833,5,120,600,BR-AP,120.0,Amapá,2,2020-09-08,600,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Daniel Siqueira,2020,9
18102,24159,125089,5,270,1350,BR-MG,270.0,Minas Gerais,4,2020-09-08,1350,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Millena Pereira,2020,9
18103,56571,125948,3,420,1260,BR-RN,252.0,Rio Grande do Norte,2,2020-09-08,1260,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Daniel Siqueira,2020,9
18104,37794,126680,5,105,525,BR-DF,105.0,Distrito Federal,2,2020-09-08,525,Blusa Coracao Pedrarias,105,Zara,304416.0,Usado,Blusa,Daniel Siqueira,2020,9
18105,68110,127127,1,790,790,BR-SC,158.0,Santa Catarina,3,2020-09-08,790,Casaqueto Fio Mescla,790,Mixed,294836.0,Usado,Casaqueto,Nadia Oliveira,2020,9
18106,33349,128678,3,270,810,BR-SE,162.0,Sergipe,5,2020-09-08,810,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Paulo Calanca,2020,9
18107,29301,130232,3,180,540,BR-RJ,108.0,Rio de Janeiro,2,2020-09-08,540,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Daniel Siqueira,2020,9
18108,53458,130506,5,450,2250,BR-MS,450.0,Mato Grosso do Sul,3,2020-09-08,2250,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Nadia Oliveira,2020,9
18109,21429,132262,1,390,390,BR-AP,78.0,Amapá,4,2020-09-08,390,Casaco Preto Botoes,390,Banana Republic,321380.0,Usado,Casaco,Millena Pereira,2020,9
18110,65473,132503,2,210,420,BR-AM,84.0,Amazonas,1,2020-09-08,420,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Ana Duarte,2020,9
18111,80644,133294,6,990,5940,BR-SP,1188.0,São Paulo,4,2020-09-08,5940,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Millena Pereira,2020,9
18112,77079,135191,4,100,400,BR-PB,80.0,Paraíba,3,2020-09-08,400,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Nadia Oliveira,2020,9
18113,51238,135449,4,410,1640,BR-RO,328.0,Rondônia,1,2020-09-08,1640,Mala Bolsos Preta,410,Gap,286008.0,Usado,Mala,Ana Duarte,2020,9
18114,53941,136125,6,280,1680,BR-RN,336.0,Rio Grande do Norte,3,2020-09-08,1680,Cropped Escritas Pb,280,Linda De Morrer,917972.0,Usado,Cropped,Nadia Oliveira,2020,9
18115,8673,136207,1,490,490,BR-MA,98.0,Maranhão,3,2020-09-08,490,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2020,9
18116,18790,136305,4,890,3560,BR-SE,712.0,Sergipe,1,2020-09-08,3560,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Ana Duarte,2020,9
18117,4835,137125,1,560,560,BR-GO,112.0,Goiás,4,2020-09-08,560,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Millena Pereira,2020,9
18118,89334,137794,6,350,2100,BR-PR,420.0,Paraná,3,2020-09-08,2100,Pantacourt Amarracao Verde,350,Ateliê De Calças,220768.0,Nuevo Con Etiqueta,Pantacourt,Nadia Oliveira,2020,9
18119,53731,139346,5,430,2150,BR-MG,430.0,Minas Gerais,1,2020-09-08,2150,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Ana Duarte,2020,9
18120,49497,139691,5,320,1600,BR-DF,320.0,Distrito Federal,3,2020-09-08,1600,Regata Alcinha Paete,320,Morena Rosa,256324.0,Nuevo Con Etiqueta,Regata,Nadia Oliveira,2020,9
18121,21516,1222,1,320,320,BR-PR,64.0,Paraná,1,2020-09-08,320,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Ana Duarte,2020,9
18122,18212,2391,1,120,120,BR-SC,24.0,Santa Catarina,3,2020-09-08,120,Blusa Laranja Golinha,120,Zara,322472.0,Usado,Blusa,Nadia Oliveira,2020,9
